0, 0.358428
0.0166667, 0.184637
0.0333334, -0.421189
0.0500001, 0.0957415
0.0666668, -0.983513
0.0833335, 0.268137
0.1, -0.145928
0.116667, 0.250039
0.133334, -0.115056
0.15, -0.725146
0.166667, -0.158969
0.183334, -0.00600131
0.2, 0.261847
0.216667, -0.278172
0.233334, 0.530332
0.25, 0.479894
0.266667, -0.00232466
0.283334, 0.179103
0.3, -0.889387
0.316667, -1.1277
0.333334, 0.381333
0.350001, -0.438019
0.366667, 1.3968
0.383334, 0.871903
0.400001, -1.06131
0.416667, 0.430612
0.433334, 0.64527
0.450001, -0.375923
0.466667, 0.657474
0.483334, -0.337499
0.500001, 0.545908
0.516667, -1.06924
0.533334, -0.411274
0.550001, -0.113038
0.566667, -0.225679
0.583334, -0.684286
0.600001, -0.264616
0.616668, -1.2283
0.633334, 1.06938
0.650001, -0.60416
0.666668, -1.02277
0.683334, -0.738123
0.700001, 0.767553
0.716668, 0.662619
0.733334, 0.404718
0.750001, 0.816158
0.766668, -1.14302
0.783334, -0.574599
0.800001, 0.147512
0.816668, -0.102543
0.833335, 0.867943
0.850001, -0.075329
0.866668, -0.867388
0.883335, -0.768969
0.900001, 0.0684077
0.916668, 0.190204
0.933335, -0.262695
0.950001, 2.15425
0.966668, 0.619763
0.983335, -0.33201
1, -1.13365
1.01667, -0.056372
1.03333, 0.126659
1.05, 1.30181
1.06667, -0.00377484
1.08333, 0.44496
1.1, -0.376582
1.11667, 0.356122
1.13333, -0.692575
1.15, 0.494447
1.16667, 0.0477939
1.18334, -0.919405
1.2, -0.37555
1.21667, 0.0497823
1.23334, 0.026971
1.25, 0.00822823
1.26667, -0.781097
1.28334, -0.972319
1.3, -0.632449
1.31667, -1.46956
1.33334, -0.609882
1.35, -0.643029
1.36667, 0.475061
1.38334, 0.0649059
1.4, -1.68444
1.41667, -1.06861
1.43334, -1.91526
1.45, 0.710353
1.46667, 0.81074
1.48334, 0.185311
1.5, 1.24508
1.51667, 0.0555466
1.53334, -0.131738
1.55, 0.208986
1.56667, 1.08196
1.58334, 0.809885
1.6, -0.331155
1.61667, 0.231984
1.63334, 0.258475
1.65, 0.831562
1.66667, -0.197559
1.68334, -0.895174
1.7, -0.395118
1.71667, -0.0953403
1.73334, -0.392018
1.75, 0.668494
1.76667, 0.813325
1.78334, 0.654613
1.8, -0.0847035
1.81667, -0.448847
1.83334, 0.563346
1.85, -0.900764
1.86667, -0.630092
1.88334, -0.15624
1.9, -0.787454
1.91667, 0.937643
1.93334, 0.385055
1.95, -0.313951
1.96667, -0.51987
1.98334, 2.01545
2, 1.73806
2.01667, 0.187668
2.03334, 1.02892
2.05, -0.469521
2.06667, -1.2979
2.08334, 0.0358115
2.1, 0.414641
2.11667, 1.20244
2.13334, -0.79965
2.15, -1.6384
2.16667, 0.146297
2.18334, 1.11976
2.2, 0.145873
2.21667, -1.39792
2.23334, -0.578442
2.25, -0.548987
2.26667, 0.245777
2.28334, -0.212028
2.3, -0.0751885
2.31667, 0.645846
2.33334, 0.0872626
2.35, -0.635266
2.36667, -1.12298
2.38334, 0.116367
2.4, -0.877899
2.41667, 0.790915
2.43334, -0.463502
2.45, -0.795348
2.46667, 0.0120948
2.48334, -0.00835287
2.5, 0.662209
2.51667, 0.968283
2.53334, -0.165371
2.55, -1.03102
2.56667, -1.17772
2.58334, -0.972936
2.6, 0.850272
2.61667, 0.114497
2.63334, 0.532169
2.65, 0.708669
2.66667, 1.27313
2.68334, 1.29084
2.7, 1.84342
2.71667, 1.5833
2.73334, 0.745076
2.75, 0.747572
2.76667, -1.09129
2.78334, -1.61392
2.8, 0.71124
2.81667, 0.540301
2.83334, -0.191704
2.85, 1.47865
2.86667, -0.33775
2.88334, 0.191082
2.9, -0.397969
2.91667, -0.279126
2.93334, -1.2554
2.95, -0.469566
2.96667, -0.552884
2.98334, 0.650315
3, -0.15667
3.01667, 2.81118
3.03334, -0.480156
3.05, -0.65345
3.06667, -0.648523
3.08334, -0.427181
3.1, 0.289989
3.11667, -0.612138
3.13334, 1.12183
3.15, -1.35435
3.16667, 0.283683
3.18334, 0.300536
3.2, -0.0107675
3.21667, 0.198944
3.23334, -1.3838
3.25, -1.1722
3.26667, -2.46144
3.28334, 0.388519
3.3, 0.359251
3.31667, 0.334305
3.33334, 0.737841
3.35, 0.583007
3.36667, 0.146934
3.38334, -0.918239
3.4, 0.297523
3.41667, -1.32665
3.43334, -0.981368
3.45001, -0.232399
3.46667, -0.244872
3.48334, 1.26347
3.50001, 0.41018
3.51667, 1.09879
3.53334, -0.199387
3.55001, -0.228694
3.56667, 1.80611
3.58334, 1.61381
3.60001, 0.175931
3.61667, -0.0669234
3.63334, -0.604821
3.65001, 0.316149
3.66667, -0.0479258
3.68334, 0.327101
3.70001, -1.02055
3.71667, -0.313678
3.73334, 0.173818
3.75001, 0.0245324
3.76667, 0.98218
3.78334, 0.0159595
3.80001, 0.308536
3.81667, 0.576628
3.83334, 0.312686
3.85001, -0.95852
3.86667, -0.69374
3.88334, 1.10461
3.90001, -0.721445
3.91667, 1.36044
3.93334, -0.636785
3.95001, -0.732758
3.96667, -1.09823
3.98334, 0.232531
4.00001, 1.11917
4.01667, 0.171292
4.03334, -0.389402
4.05001, 0.437777
4.06667, 1.18368
4.08334, 0.0815782
4.10001, -0.0983173
4.11667, -1.28664
4.13334, 0.339479
4.15001, 0.829649
4.16667, -0.117338
4.18334, 0.660452
4.20001, -0.304818
4.21667, -0.245436
4.23334, 0.654247
4.25001, -0.489356
4.26667, 1.32226
4.28334, -0.0990575
4.30001, -1.08736
4.31667, -0.133939
4.33334, -2.52138
4.35001, 0.392184
4.36667, 0.308323
4.38334, 1.34838
4.40001, 2.45934
4.41667, 0.11527
4.43334, -0.884945
4.45001, -1.64978
4.46667, -1.71895
4.48334, -1.42473
4.50001, 0.667393
4.51667, 0.308358
4.53334, 1.24322
4.55001, 0.605503
4.56667, 1.75818
4.58334, -0.0629176
4.60001, 0.974319
4.61667, 0.614012
4.63334, 0.276623
4.65001, 1.59342
4.66667, 0.34797
4.68334, -2.11322
4.70001, -1.10758
4.71667, -0.152857
4.73334, 1.67671
4.75001, 0.386796
4.76667, 0.10008
4.78334, -0.782915
4.80001, -1.11008
4.81667, 0.424392
4.83334, 0.634228
4.85001, -0.722008
4.86667, 1.49335
4.88334, -0.64218
4.90001, -0.036494
4.91667, -0.234366
4.93334, 0.124
4.95001, 0.717305
4.96667, 0.541579
4.98334, 1.13124
5.00001, 0.242883
5.01667, -0.0683119
5.03334, 1.08294
5.05001, 2.20446
5.06667, 0.0361152
5.08334, -1.25035
5.10001, -1.27056
5.11667, -2.02053
5.13334, -1.22967
5.15001, -0.267485
5.16667, 1.30159
5.18334, -0.901843
5.20001, 0.942996
5.21667, 0.199974
5.23334, 0.269186
5.25001, 0.286924
5.26667, 0.967462
5.28334, -0.0853639
5.30001, 0.27613
5.31667, 0.774054
5.33334, 1.21363
5.35001, -0.21175
5.36667, -0.638879
5.38334, -0.614879
5.40001, -0.436448
5.41667, 0.17757
5.43334, 0.793921
5.45001, 1.07876
5.46667, -0.217765
5.48334, -0.570278
5.50001, 0.668407
5.51667, -0.451128
5.53334, 0.0791639
5.55001, -0.0947599
5.56667, -0.65182
5.58334, -0.410636
5.60001, -0.646417
5.61667, 0.258323
5.63334, -0.289686
5.65001, -0.241238
5.66667, 0.925852
5.68334, 0.542455
5.70001, -0.340225
5.71668, -0.0391141
5.73334, -0.245016
5.75001, 0.32514
5.76668, 1.10429
5.78334, -0.166542
5.80001, 0.915762
5.81668, 0.522685
5.83334, -0.115969
5.85001, -0.873303
5.86668, 0.114979
5.88334, 0.940514
5.90001, 0.0226432
5.91668, 1.06943
5.93334, 0.522984
5.95001, 0.34403
5.96668, -0.803168
5.98334, -0.478294
6.00001, -0.299358
6.01668, 0.37901
6.03334, 0.617344
6.05001, 0.960051
6.06668, 1.31549
6.08334, -0.591698
6.10001, -1.1054
6.11668, -0.063694
6.13334, -0.308866
6.15001, 0.360562
6.16668, 0.969186
6.18334, 0.382136
6.20001, -0.135386
6.21668, -0.404553
6.23334, -1.51022
6.25001, 0.163823
6.26668, 1.01325
6.28334, 0.46724
6.30001, -1.53353
6.31668, -0.783948
6.33334, -1.58088
6.35001, -0.310468
6.36668, 0.150974
6.38334, 0.414657
6.40001, 0.446569
6.41668, 0.435713
6.43334, 0.0223159
6.45001, 0.808024
6.46668, -0.256995
6.48334, 0.258671
6.50001, -1.16957
6.51668, -0.492801
6.53334, -0.736958
6.55001, -0.359573
6.56668, 0.268043
6.58334, 0.809086
6.60001, 0.329723
6.61668, -1.26823
6.63334, 0.221901
6.65001, -1.06044
6.66668, -1.13385
6.68334, -0.470929
6.70001, 0.866449
6.71668, -0.229524
6.73334, -1.43042
6.75001, -0.570127
6.76668, 0.142592
6.78334, -1.31748
6.80001, 0.490119
6.81668, 0.660957
6.83334, -0.00842002
6.85001, -0.141248
6.86668, -0.96607
6.88334, 0.039202
6.90001, 0.211504
6.91668, 0.255389
6.93334, 0.288003
6.95001, 1.165
6.96668, 1.24567
6.98334, 0.523443
7.00001, 0.301392
7.01668, -1.47315
7.03334, -0.907538
7.05001, -1.27593
7.06668, -0.0424695
7.08334, -1.49194
7.10001, -0.256166
7.11668, 1.73195
7.13334, 0.326164
7.15001, 0.843442
7.16668, -0.283647
7.18334, -0.558237
7.20001, -0.296295
7.21668, -0.0889679
7.23334, 0.28813
7.25001, 0.410411
7.26668, 1.08543
7.28334, -0.0122581
7.30001, -0.50428
7.31668, 0.133315
7.33334, 0.13934
7.35001, -0.673899
7.36668, 0.478983
7.38334, 0.593634
7.40001, 0.951028
7.41668, -0.747819
7.43334, -1.06669
7.45001, -0.130281
7.46668, 0.403831
7.48334, -0.815784
7.50001, -0.38742
7.51668, -0.242193
7.53334, 0.0942101
7.55001, 0.672571
7.56668, -0.0914986
7.58334, 0.337707
7.60001, 0.314114
7.61668, -0.920881
7.63334, -0.84771
7.65001, 1.01145
7.66668, -0.47763
7.68334, -0.148866
7.70001, -0.302308
7.71668, 0.0467287
7.73334, -1.27469
7.75001, 0.207312
7.76668, -0.832379
7.78334, -0.0440066
7.80001, -0.382244
7.81668, 1.04158
7.83334, 0.819243
