8.533350000000000364e+02, 8.187480000000000313e-01
8.533509999999999991e+02, -3.099009999999999820e-01
8.533680000000000518e+02, 2.316759999999999931e+00
8.533849999999999909e+02, 1.051779999999999937e+00
8.534009999999999536e+02, 8.141119999999999468e-01
8.534180000000000064e+02, -5.806120000000000170e-01
8.534349999999999454e+02, -8.071169999999999733e-01
8.534510000000000218e+02, -1.891930000000000001e-01
8.534679999999999609e+02, 5.647900000000000142e-01
8.534850000000000136e+02, 2.602289999999999881e-01
8.535009999999999764e+02, -2.006359999999999921e+00
8.535180000000000291e+02, -1.647599999999999953e+00
8.535349999999999682e+02, -8.959859999999999491e-01
8.535510000000000446e+02, -7.281140000000000390e-01
8.535679999999999836e+02, -4.619419999999999776e-02
8.535850000000000364e+02, 1.448309999999999986e+00
8.536009999999999991e+02, -8.258510000000000018e-01
8.536180000000000518e+02, -3.023009999999999864e-01
8.536349999999999909e+02, -5.258939999999999726e-01
8.536509999999999536e+02, -3.751470000000000082e-01
8.536680000000000064e+02, 2.561080000000000023e-01
8.536849999999999454e+02, 1.304680000000000062e+00
8.537010000000000218e+02, 1.821099999999999941e-01
8.537179999999999609e+02, -1.056650000000000089e+00
8.537350000000000136e+02, -9.528820000000000068e-01
8.537509999999999764e+02, -4.159769999999999857e-01
8.537680000000000291e+02, 8.496270000000000211e-01
8.537849999999999682e+02, -2.713479999999999781e-01
8.538010000000000446e+02, 3.712849999999999762e-01
8.538179999999999836e+02, -7.133279999999999621e-01
8.538350000000000364e+02, 5.080040000000000250e-02
8.538509999999999991e+02, -2.456260000000000110e-01
8.538680000000000518e+02, -1.464259999999999895e+00
8.538849999999999909e+02, -4.731580000000000230e-01
8.539009999999999536e+02, 4.390069999999999806e-01
8.539180000000000064e+02, 7.092279999999999696e-01
8.539349999999999454e+02, 1.702909999999999924e+00
8.539510000000000218e+02, 2.166269999999999918e+00
8.539679999999999609e+02, -6.763839999999999852e-01
8.539850000000000136e+02, -1.182520000000000016e+00
8.540009999999999764e+02, -1.222979999999999956e+00
8.540180000000000291e+02, -1.388980000000000103e+00
8.540349999999999682e+02, -9.708700000000000108e-01
8.540510000000000446e+02, 2.680220000000000172e-02
8.540679999999999836e+02, -1.487449999999999883e-01
8.540850000000000364e+02, 4.167089999999999961e-01
8.541009999999999991e+02, -1.596559999999999924e-01
8.541180000000000518e+02, 1.873099999999999987e+00
8.541349999999999909e+02, -1.760289999999999910e+00
8.541509999999999536e+02, 5.911690000000000000e-02
8.541680000000000064e+02, 1.230169999999999986e+00
8.541849999999999454e+02, -4.524190000000000156e-02
8.542010000000000218e+02, 4.869999999999999885e-01
8.542179999999999609e+02, -2.075000000000000178e+00
8.542350000000000136e+02, -1.500389999999999890e+00
8.542509999999999764e+02, -4.200420000000000265e-01
8.542680000000000291e+02, -4.066770000000000107e-01
8.542849999999999682e+02, 6.735020000000000451e-01
8.543010000000000446e+02, 8.207630000000000203e-01
8.543179999999999836e+02, -3.318490000000000051e-01
8.543350000000000364e+02, -1.410120000000000040e+00
8.543509999999999991e+02, -1.095660000000000078e+00
8.543680000000000518e+02, -5.788809999999999789e-02
8.543849999999999909e+02, -7.094949999999999868e-01
8.544009999999999536e+02, -9.943469999999999392e-03
8.544180000000000064e+02, 2.186039999999999928e-01
8.544349999999999454e+02, 1.007439999999999891e+00
8.544510000000000218e+02, -3.500260000000000177e-02
8.544679999999999609e+02, 1.855360000000000065e-01
8.544850000000000136e+02, -2.514830000000000121e-01
8.545009999999999764e+02, 7.871080000000000298e-01
8.545180000000000291e+02, 1.820920000000000039e-01
8.545349999999999682e+02, -1.044540000000000024e+00
8.545510000000000446e+02, -8.359560000000000324e-01
8.545679999999999836e+02, 2.148809999999999887e-01
